UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,habitat_type,SD_card_number,video_segment_number,VideoDate,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,feeding_behavior,Comment_start,Comment_stop,NewFG,Year,Month,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,structure,Aq
1428,SD22 225 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,225,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1429,SD22 225 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,225,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1430,SD22 225 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,225,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1432,SD22 225 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,225,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,heavy filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1433,SD22 224 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,224,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1434,SD22 224 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,224,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1436,SD22 223 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,223,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1438,SD22 223 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,223,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,heavy filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1439,SD22 223 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,223,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,heavy filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1440,SD22 221 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,221,7_26_2017,low,algae,no,0.323611111,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,medium filamentous algae cover,NA,DemOpp,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1448,SD22 218 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,218,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,heavy filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1450,SD22 217 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,217,7_26_2017,low,algae,no,0.323611111,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,medium filamentous algae cover,NA,DemOpp,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1451,SD22 217 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,217,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,heavy filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1454,SD22 216 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,216,7_26_2017,low,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,medium filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1456,SD22 216 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,216,7_26_2017,low,algae,no,0.323611111,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,medium filamentous algae cover,NA,DemOpp,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1458,SD22 216 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,216,7_26_2017,low,algae,no,0.323611111,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,medium filamentous algae cover,NA,DemOpp,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1460,SD22 216 7_26_2017,Chelsea,South Sound,filamentous algae,Flipbag,filamentous algae,R,Center,sediment,SD22,216,7_26_2017,low,algae,no,0.323611111,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,medium filamentous algae cover,NA,DemOpp,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,NoStr,AqNo
1461,SD26 288 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,288,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1463,SD26 288 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,288,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1465,SD26 288 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,288,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1467,SD26 287 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,287,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1469,SD26 287 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,287,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1471,SD26 287 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,287,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1473,SD26 287 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,287,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1475,SD26 287 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,287,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1477,SD26 286 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,286,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1479,SD26 286 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,286,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1481,SD26 286 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,286,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1529,SD26 279 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,279,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1531,SD26 279 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,279,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1533,SD26 279 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,279,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1535,SD26 279 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,279,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1537,SD26 279 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,279,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1539,SD26 279 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,279,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
1768,SD1 276 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,276,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1770,SD1 277 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,277,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1772,SD1 277 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,277,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1774,SD1 277 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,277,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1776,SD1 277 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,277,6_27_2018,low,bare,no,NA,flatfish,demersal,3.6 ± 0.36,3.6,depressed,NA,NA,NA,1,0,NA,NA,Fl,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1778,SD1 278 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,278,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1780,SD1 278 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,278,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1782,SD1 278 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,278,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1784,SD1 278 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,278,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1786,SD1 278 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,1,278,6_27_2018,low,bare,no,NA,flatfish,demersal,3.6 ± 0.36,3.6,depressed,NA,NA,NA,1,0,NA,NA,Fl,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1788,SD30 509 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,509,6_27_2018,low,bare,no,NA,flatfish,demersal,3.6 ± 0.36,3.6,depressed,NA,NA,NA,1,0,NA,NA,Fl,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1790,SD30 509 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,509,6_27_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,1,NA,NA,DemOpp,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1794,SD30 514 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,514,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1796,SD30 514 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,514,6_27_2018,low,bare,no,NA,flatfish,demersal,3.6 ± 0.36,3.6,depressed,NA,NA,NA,1,0,NA,NA,Fl,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1806,SD30 520 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,520,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1808,SD30 521 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,521,6_27_2018,low,bare,no,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1810,SD30 522 6_27_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,30,522,6_27_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
1812,SD3 346 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,346,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1814,SD3 346 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,346,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1816,SD3 346 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,346,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1818,SD3 348 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,348,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1820,SD3 348 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,348,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1822,SD3 348 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,348,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1824,SD3 348 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,348,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1826,SD3 348 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,348,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1828,SD3 348 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,348,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1830,SD3 351 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,351,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1832,SD3 351 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,351,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1834,SD3 354 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,354,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1835,SD3 354 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,354,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1837,SD3 354 6_26_2018,Samish West,North Sound,sediment,Clam,sediment,R,Center,sediment,3,354,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,14.16,18.36,6.6,3.03,0.13,0,0.01,0.96,0.4,0,0,0,0,0,4.72,NoStr,AqNo
1839,SD5 100 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,100,6_26_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1843,SD5 100 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,100,6_26_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1845,SD5 101 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,101,6_26_2018,low,bare,no,NA,flatfish,demersal,3.6 ± 0.36,3.6,depressed,NA,NA,NA,1,0,NA,NA,Fl,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1847,SD5 101 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,101,6_26_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1849,SD5 101 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,101,6_26_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1852,SD5 101 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,101,6_26_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1854,SD5 102 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,102,6_26_2018,low,bare,no,NA,gunnel,demersal,3.4 ± 0.41,3.4,anguilliform,1,O,ZB,1,0,NA,NA,SmZoo,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
1856,SD5 102 6_26_2018,Samish West,North Sound,on bottom,Oyster OnBottom,NA,T,Center,Oyster OnBottom,5,102,6_26_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0.8,0.6,0,0,0,0,0,22.6,9.2,65.44,15.72,0.6,0,0.74,25,LStr,AqYes
